Participant Language,ImgName,ItemEnglish,HomonymLang,Expected,Response,Response in English,Match,Intersection,Match Partial,Partial Intersection,Freq,
du,fil_1.png,elephant,tu,olifant,"olifant, jong",,1,olifant,0,,1,
du,fil_1.png,elephant,tu,olifant,olifantenjong,,0,,1,olifantenjong,1,
du,fil_1.png,elephant,tu,olifant,olifantje,,0,,1,olifantje,1,
du,fil_1.png,elephant,tu,olifant,olifoant,,0,,1,olifoant,1,
du,fil_1.png,elephant,tu,olifant,afbeelding laadt niet,,0,,0,,1,
tu,fil_1.png,elephant,tu,fil,fil,Elephant,1,fil,0,,4,
tu,fil_1.png,elephant,tu,fil,yavru fil,Elephant cub,0,,0,,1,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",loper,,1,loper,0,,6,
du,fil_2.png,bishop_chess,tu,"loper, bisschop","schaakstuk, loper",,1,loper,0,,4,
du,fil_2.png,bishop_chess,tu,"loper, bisschop","loper, schaakstuk",,1,loper,0,,2,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",pion,,0,,0,,6,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",schaakstuk,,0,,0,,4,
du,fil_2.png,bishop_chess,tu,"loper, bisschop","schaakstuk, pion",,0,,0,,2,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",damsteen,,0,,0,,1,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",koning,,0,,0,,1,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",schaak,,0,,0,,1,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",schaakitem,,0,,0,,1,
du,fil_2.png,bishop_chess,tu,"loper, bisschop",schaaksteen,,0,,0,,1,
du,fil_2.png,bishop_chess,tu,"loper, bisschop","schaken, schaaksteen",,0,,0,,1,
tu,fil_2.png,bishop_chess,tu,fil,fil,Bishop,1,fil,0,,2,
tu,fil_2.png,bishop_chess,tu,fil,"satranç taşı, fil","Chess piece, bishop",1,fil,0,,1,
tu,fil_2.png,bishop_chess,tu,fil,piyon,Pawn,0,,0,,2,
du,fiş_1.png,plug,tu,stekker,stekker,,1,stekker,0,,29,
du,fiş_1.png,plug,tu,stekker,kabel,,0,,0,,1,
tu,fiş_1.png,plug,tu,fiş,fiş,Plug,1,fiş,0,,2,
tu,fiş_1.png,plug,tu,fiş,"fiş, kablo, adaptör","Plug, cable, adaptor",1,fiş,0,,1,
tu,fiş_1.png,plug,tu,fiş,fis,Plug,0,,0,,2,
du,fiş_2.png,receipt,tu,bon,bon,,1,bon,0,,9,
du,fiş_2.png,receipt,tu,bon,bonnetje,,0,,1,bonnetje,11,
du,fiş_2.png,receipt,tu,bon,kassabon,,0,,1,kassabon,7,
du,fiş_2.png,receipt,tu,bon,afrekenbon,,0,,1,afrekenbon,1,
du,fiş_2.png,receipt,tu,bon,"bonnetje, rekening",,0,,1,bonnetje,1,
du,fiş_2.png,receipt,tu,bon,rekening,,0,,0,,1,
tu,fiş_2.png,receipt,tu,fiş,fiş,Receipt,1,fiş,0,,4,
tu,fiş_2.png,receipt,tu,fiş,"fatura, fis",Receipt,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,"kassa, ticketverkoop",,0,,1,ticketverkoop,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,loket,,0,,0,,9,
du,gişe_1.png,ticket_office,tu,ticketkantoor,kassa,,0,,0,,6,
du,gişe_1.png,ticket_office,tu,ticketkantoor,balie,,0,,0,,3,
du,gişe_1.png,ticket_office,tu,ticketkantoor,receptie,,0,,0,,2,
du,gişe_1.png,ticket_office,tu,ticketkantoor,/,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,casino,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,entree,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,etalagae,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,etalage,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,juweel,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,kios,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,kiosk,,0,,0,,1,
du,gişe_1.png,ticket_office,tu,ticketkantoor,opmaaktafel,,0,,0,,1,
tu,gişe_1.png,ticket_office,tu,gişe,ayna,Mirror,0,,0,,1,
tu,gişe_1.png,ticket_office,tu,gişe,banko,Counter,0,,0,,1,
tu,gişe_1.png,ticket_office,tu,gişe,gise,Ticket office,0,,0,,1,
tu,gişe_1.png,ticket_office,tu,gişe,reyon,Rayon,0,,0,,1,
tu,gişe_1.png,ticket_office,tu,gişe,vezne,Cash desk,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,ticketbooth,,0,,1,ticketbooth,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,ticketverkoopstalletje,,0,,1,ticketverkoopstalletje,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,loket,,0,,0,,7,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,kassa,,0,,0,,5,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,kiosk,,0,,0,,5,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,/,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,bioscoopkiosk,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,entree,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,etalage,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,kaartjesbalie,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,kapel,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,"kassa, gebouw",,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,kastje,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,"kiosk, balie",,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,presentatiemeubel,,0,,0,,1,
du,gişe_1a.png,ticket_office,tu,ticketkantoor,speelinstrument,,0,,0,,1,
tu,gişe_1a.png,ticket_office,tu,gişe,gişe,Ticket office,1,gişe,0,,2,
tu,gişe_1a.png,ticket_office,tu,gişe,"banko, kulübe","Counter, shed",0,,0,,1,
tu,gişe_1a.png,ticket_office,tu,gişe,gise,Ticket office,0,,0,,1,
tu,gişe_1a.png,ticket_office,tu,gişe,kubbe,Dom,0,,0,,1,
du,gişe_2.png,toll,tu,tol,tol,,1,tol,0,,2,
du,gişe_2.png,toll,tu,tol,"snelweg, tol",,1,tol,0,,1,
du,gişe_2.png,toll,tu,tol,"tol, checkpunt",,1,tol,0,,1,
du,gişe_2.png,toll,tu,tol,"tol, grenscontrole",,1,tol,0,,1,
du,gişe_2.png,toll,tu,tol,tolweg,,0,,1,tolweg,10,
du,gişe_2.png,toll,tu,tol,tolpoort,,0,,1,tolpoort,3,
du,gişe_2.png,toll,tu,tol,tolpoortjes,,0,,1,tolpoortjes,2,
du,gişe_2.png,toll,tu,tol,tolplaats,,0,,1,tolplaats,1,
du,gişe_2.png,toll,tu,tol,tolwegovergang,,0,,1,tolwegovergang,1,
du,gişe_2.png,toll,tu,tol,snelweg,,0,,0,,3,
du,gişe_2.png,toll,tu,tol,douane,,0,,0,,1,
du,gişe_2.png,toll,tu,tol,grens,,0,,0,,1,
du,gişe_2.png,toll,tu,tol,weg,,0,,0,,1,
du,gişe_2.png,toll,tu,tol,wegen,,0,,0,,1,
du,gişe_2.png,toll,tu,tol,wegrestaurant,,0,,0,,1,
tu,gişe_2.png,toll,tu,gişe,gişe,Toll,1,gişe,0,,1,
tu,gişe_2.png,toll,tu,gişe,gecis noktasi,Check point,0,,0,,1,
tu,gişe_2.png,toll,tu,gişe,otoyol,Road,0,,0,,1,
tu,gişe_2.png,toll,tu,gişe,"otoyol, geçiş sistemi","Road, passing system",0,,0,,1,
tu,gişe_2.png,toll,tu,gişe,"yol, otoban","Road, highway",0,,0,,1,
du,göbek_1.png,fat_belly,tu,buik,buik,,1,buik,0,,22,
du,göbek_1.png,fat_belly,tu,buik,buikje,,0,,1,buikje,3,
du,göbek_1.png,fat_belly,tu,buik,buikvet,,0,,1,buikvet,3,
du,göbek_1.png,fat_belly,tu,buik,"navel, cellulitus",,0,,0,,1,
du,göbek_1.png,fat_belly,tu,buik,vet,,0,,0,,1,
tu,göbek_1.png,fat_belly,tu,göbek,göbek,Fat belly,1,göbek,0,,3,
tu,göbek_1.png,fat_belly,tu,göbek,"göbek, karın","Fat belly, abdomen",1,göbek,0,,1,
tu,göbek_1.png,fat_belly,tu,göbek,gobek,Fat belly,0,,0,,1,
